,user,item,rating
18140,313,65,4
18141,313,72,4
18142,313,92,3
18143,313,93,1
18144,313,126,5
18145,313,129,2
18146,313,133,3
18147,313,135,4
18148,313,140,4
18149,313,143,1
18150,313,150,4
18151,313,151,2
18152,313,164,4
18153,313,166,2
18154,313,172,5
18155,313,174,3
18156,313,177,2
18157,313,181,3
18158,313,185,4
18159,313,198,5
18160,313,200,3
18161,313,202,3
18162,313,206,2
18163,313,210,1
18164,313,211,3
18165,313,252,1
18166,313,253,4
18167,313,261,4
18168,313,263,2
18169,313,286,5
18170,313,295,2
18171,313,296,2
18172,313,298,5
18173,313,303,4
18174,313,311,4
18175,313,316,2
18176,313,317,2
18177,313,320,2
18178,313,330,3
18179,313,341,2
18180,313,343,5
18181,313,344,3
18182,313,346,5
18183,313,352,4
18184,313,361,2
18185,313,362,4
18186,313,363,2
18187,313,373,1
18188,313,374,3
18189,313,379,2
18190,313,382,3
18191,313,384,2
18192,313,385,2
18193,313,390,4
18194,313,392,5
18195,313,402,4
18196,313,411,3
18197,313,463,3
18198,313,471,4
18199,313,478,3
18200,313,516,4
18201,313,523,3
18202,313,526,5
18203,313,539,3
18204,313,563,2
18205,313,567,3
18206,313,569,4
18207,313,570,5
18208,313,572,2
18209,313,574,4
18210,313,580,4
18211,313,589,3
18212,313,610,2
18213,313,616,2
18214,313,649,4
18215,313,654,2
18216,313,660,3
18217,313,674,5
18218,313,676,5
18219,313,688,4
18220,313,710,3
18221,313,720,2
18222,313,725,1
18223,313,730,4
18224,313,734,2
18225,313,737,3
18226,313,751,1
18227,313,768,2
18228,313,778,2
18229,313,781,3
18230,313,794,3
18231,313,797,3
18232,313,801,4
18233,313,809,4
18234,313,824,3
18235,313,854,2
18236,313,858,4
18237,313,894,2
18238,313,898,4
18239,313,902,5
18240,313,904,1
18241,313,918,3
18242,313,921,2
18243,313,923,2
18244,313,924,1
18245,313,936,2
18246,313,937,4
18247,313,940,4
18248,313,947,4
18249,313,956,3
18250,313,959,4
18251,313,963,3
18252,313,965,3
18253,313,971,2
18254,313,974,2
18255,313,975,4
18256,313,983,5
18257,313,992,3
18258,313,1004,3
18259,313,1010,4
18260,313,1013,1
18261,313,1016,4
18262,313,1036,2
18263,313,1069,3
18264,313,1070,2
18265,313,1076,5
18266,313,1085,2
18267,313,1092,2
18268,313,1094,1
18269,313,1103,4
18270,313,1123,1
18271,313,1125,2
18272,313,1141,2
18273,313,1147,2
18274,313,1158,4
18275,313,1170,2
18276,313,1183,3
18277,313,1195,4
18278,313,1197,4
18279,313,1198,5
18280,313,1236,3
18281,313,1246,3
18282,313,1249,3
18283,313,1258,2
18284,313,1263,2
18285,313,1270,2
18286,313,1277,3
18287,313,1278,3
18288,313,1297,3
18289,313,1300,4
18290,313,1313,5
18291,313,1316,4
18292,313,1322,3
18293,313,1323,2
18294,313,1324,5
18295,313,1327,5
18296,313,1341,5
18297,313,1358,2
18298,313,1362,3
18299,313,1370,2
18300,313,1372,2
18301,313,1376,3
18302,313,1378,4
18303,313,1387,5
18304,313,1388,3
18305,313,1402,5
18306,313,1408,3
18307,313,1439,2
18308,313,1440,4
18309,313,1450,1
18310,313,1451,2
18311,313,1456,2
18312,313,1459,5
18313,313,1464,2
18314,313,1474,3
18315,313,1486,1
18316,313,1489,3
18317,313,1495,1
18318,313,1502,3
18319,313,1503,2
18320,313,1514,2
18321,313,1523,3
18322,313,1545,2
18323,313,1553,5
18324,313,1558,3
18325,313,1577,3
18326,313,1597,2
18327,313,1625,3
18328,313,1626,3
18329,313,1639,4
18330,313,1647,3
18331,313,1649,2
18332,313,1651,3
18333,313,1654,4
18334,313,1661,4
18335,313,1664,2
18336,313,1674,1
18337,314,9,4
18338,314,172,2
18339,314,208,3
18340,314,209,3
18341,314,228,5
18342,314,231,3
18343,314,235,2
18344,314,242,4
18345,314,403,3
18346,314,649,4
18347,314,661,4
18348,314,714,5
18349,314,736,4
18350,314,744,4
18351,314,839,3
18352,314,924,5
18353,314,983,5
18354,314,987,4
18355,314,1027,4
18356,314,1036,5
18357,314,1069,5
18358,314,1095,3
18359,314,1120,5
18360,314,1135,3
18361,314,1197,2
18362,314,1327,4
18363,314,1347,2
18364,314,1369,2
18365,314,1409,2
18366,314,1547,4
18367,314,1629,3
18368,314,1654,4
18369,314,1680,3
18370,315,7,2
18371,315,32,3
18372,315,83,3
18373,315,125,4
18374,315,143,2
18375,315,146,3
18376,315,163,2
18377,315,164,3
18378,315,172,3
18379,315,193,4
18380,315,196,4
18381,315,202,5
18382,315,216,3
18383,315,241,3
18384,315,245,2
18385,315,247,3
18386,315,260,3
18387,315,268,3
18388,315,292,2
18389,315,298,4
18390,315,303,3
18391,315,310,3
18392,315,314,4
18393,315,315,3
18394,315,328,3
18395,315,331,2
18396,315,347,4
18397,315,352,2
18398,315,361,3
18399,315,362,3
18400,315,373,4
18401,315,382,4
18402,315,384,3
18403,315,392,4
18404,315,427,4
18405,315,466,3
18406,315,471,4
18407,315,493,3
18408,315,552,3
18409,315,571,2
18410,315,586,3
18411,315,587,2
18412,315,640,5
18413,315,652,3
18414,315,661,3
18415,315,663,3
18416,315,676,4
18417,315,680,2
18418,315,697,4
18419,315,717,3
18420,315,726,3
18421,315,728,4
18422,315,734,2
18423,315,740,4
18424,315,749,5
18425,315,757,2
18426,315,763,4
18427,315,797,3
18428,315,816,4
18429,315,827,3
18430,315,830,4
18431,315,871,3
18432,315,883,3
18433,315,889,2
18434,315,895,2
18435,315,908,3
18436,315,918,3
18437,315,923,4
18438,315,937,3
18439,315,940,3
18440,315,965,3
18441,315,978,4
18442,315,983,3
18443,315,987,2
18444,315,996,5
18445,315,1006,2
18446,315,1014,3
18447,315,1049,2
18448,315,1054,3
18449,315,1064,3
18450,315,1076,4
18451,315,1094,1
18452,315,1100,4
18453,315,1109,2
18454,315,1120,3
18455,315,1124,3
18456,315,1125,4
18457,315,1141,4
18458,315,1149,3
18459,315,1151,3
18460,315,1158,2
18461,315,1159,3
18462,315,1168,3
18463,315,1183,3
18464,315,1197,4
18465,315,1227,4
18466,315,1245,4
18467,315,1267,3
18468,315,1308,4
18469,315,1327,4
18470,315,1343,3
18471,315,1359,4
18472,315,1361,5
18473,315,1362,3
18474,315,1390,2
18475,315,1396,3
18476,315,1477,4
18477,315,1484,2
18478,315,1485,3
18479,315,1508,3
18480,315,1513,4
18481,315,1514,3
18482,315,1523,2
18483,315,1531,3
18484,315,1538,3
18485,315,1541,3
18486,315,1547,2
18487,315,1553,4
18488,315,1566,3
18489,315,1573,4
18490,315,1594,4
18491,315,1615,3
18492,315,1641,3
18493,315,1644,5
18494,315,1651,4
18495,315,1680,3
18496,316,2,3
18497,316,11,4
18498,316,14,4
18499,316,17,4
18500,316,18,3
18501,316,24,2
18502,316,43,4
18503,316,46,5
18504,316,50,3
18505,316,58,3
18506,316,65,4
18507,316,74,4
18508,316,80,4
18509,316,126,5
18510,316,133,3
18511,316,146,3
18512,316,150,3
18513,316,163,5
18514,316,164,2
18515,316,174,3
18516,316,193,4
18517,316,216,3
18518,316,224,2
18519,316,237,3
18520,316,241,4
18521,316,246,4
18522,316,247,4
18523,316,260,4
18524,316,278,4
18525,316,283,3
18526,316,296,3
18527,316,305,4
18528,316,316,3
18529,316,326,5
18530,316,355,3
18531,316,363,3
18532,316,369,2
18533,316,379,3
18534,316,385,4
18535,316,390,2
18536,316,392,4
18537,316,415,2
18538,316,417,3
18539,316,421,4
18540,316,448,3
18541,316,450,3
18542,316,461,3
18543,316,465,3
18544,316,468,4
18545,316,471,4
18546,316,482,3
18547,316,486,4
18548,316,493,3
18549,316,496,2
18550,316,542,2
18551,316,545,4
18552,316,571,3
18553,316,577,2
18554,316,582,5
18555,316,595,3
18556,316,616,4
18557,316,635,3
18558,316,649,4
18559,316,650,2
18560,316,652,3
18561,316,654,4
18562,316,655,3
18563,316,657,4
18564,316,663,3
18565,316,676,4
18566,316,679,4
18567,316,707,4
18568,316,710,5
18569,316,714,3
18570,316,718,3
18571,316,720,3
18572,316,723,3
18573,316,731,4
18574,316,761,3
18575,316,768,3
18576,316,773,3
18577,316,822,4
18578,316,824,4
18579,316,831,2
18580,316,849,3
18581,316,867,3
18582,316,870,3
18583,316,873,3
18584,316,878,5
18585,316,882,1
18586,316,893,3
18587,316,894,2
18588,316,904,2
18589,316,917,2
18590,316,931,3
18591,316,952,3
18592,316,965,2
18593,316,972,3
18594,316,992,3
18595,316,998,2
18596,316,1001,3
18597,316,1006,3
18598,316,1010,3
18599,316,1029,3
18600,316,1036,3
18601,316,1054,3
18602,316,1064,4
18603,316,1066,4
18604,316,1070,3
18605,316,1078,4
18606,316,1085,4
18607,316,1089,1
18608,316,1092,3
18609,316,1094,4
18610,316,1095,4
18611,316,1097,2
18612,316,1103,4
18613,316,1110,2
18614,316,1111,4
18615,316,1148,2
18616,316,1158,3
18617,316,1159,4
18618,316,1161,1
18619,316,1173,2
18620,316,1183,2
18621,316,1188,3
18622,316,1190,3
18623,316,1192,3
18624,316,1195,4
18625,316,1198,5
18626,316,1217,4
18627,316,1232,2
18628,316,1233,3
18629,316,1237,2
18630,316,1243,3
18631,316,1248,4
18632,316,1249,3
18633,316,1252,4
18634,316,1263,4
18635,316,1270,3
18636,316,1284,2
18637,316,1289,2
18638,316,1297,3
18639,316,1300,4
18640,316,1311,1
18641,316,1327,4
18642,316,1330,5
18643,316,1360,4
18644,316,1362,4
18645,316,1366,2
18646,316,1373,4
18647,316,1386,2
18648,316,1387,5
18649,316,1388,4
18650,316,1396,3
18651,316,1402,4
18652,316,1403,3
18653,316,1429,2
18654,316,1440,4
18655,316,1451,3
18656,316,1474,1
18657,316,1477,4
18658,316,1486,3
18659,316,1496,3
18660,316,1509,3
18661,316,1514,2
18662,316,1530,2
18663,316,1534,3
18664,316,1549,2
18665,316,1607,2
18666,316,1610,2
18667,316,1616,2
18668,316,1619,4
18669,316,1629,4
18670,316,1632,3
18671,316,1638,5
18672,316,1653,4
18673,317,72,3
18674,317,228,4
18675,317,241,4
18676,317,260,4
18677,317,350,2
18678,317,352,5
18679,317,493,3
18680,317,496,5
18681,317,563,5
18682,317,650,4
18683,317,656,5
18684,317,797,3
18685,317,867,2
18686,317,870,5
18687,317,875,4
18688,317,956,3
18689,317,965,5
18690,317,978,4
18691,317,982,5
18692,317,983,5
18693,317,1027,5
18694,317,1064,5
18695,317,1100,5
18696,317,1125,4
18697,317,1197,5
18698,317,1198,5
18699,317,1270,3
18700,317,1348,5
18701,317,1459,3
18702,317,1474,4
18703,317,1477,4
18704,317,1508,3
18705,317,1585,5
18706,317,1667,3
18707,318,50,4
18708,318,94,5
18709,318,129,5
18710,318,135,4
18711,318,143,4
18712,318,193,5
18713,318,196,5
18714,318,228,5
18715,318,235,5
18716,318,242,5
18717,318,268,5
18718,318,331,3
18719,318,350,3
18720,318,363,4
18721,318,384,5
18722,318,489,3
18723,318,519,3
18724,318,566,5
18725,318,571,5
18726,318,579,5
18727,318,658,5
18728,318,661,5
18729,318,664,5
18730,318,671,5
18731,318,701,4
18732,318,761,5
18733,318,849,5
18734,318,924,4
18735,318,959,4
18736,318,983,5
18737,318,993,5
18738,318,1001,4
18739,318,1007,4
18740,318,1017,2
18741,318,1027,5
18742,318,1052,4
18743,318,1120,5
18744,318,1135,3
18745,318,1139,5
18746,318,1161,2
18747,318,1187,3
18748,318,1197,3
18749,318,1252,5
18750,318,1273,4
18751,318,1327,4
18752,318,1348,4
18753,318,1364,5
18754,318,1429,4
18755,318,1446,3
18756,318,1456,4
18757,318,1483,3
18758,318,1493,4
18759,318,1521,4
18760,318,1543,5
18761,318,1544,5
18762,318,1547,4
18763,318,1585,5
18764,318,1621,4
18765,318,1654,4
18766,319,14,4
18767,319,19,4
18768,319,23,3
18769,319,37,5
18770,319,46,4
18771,319,59,4
18772,319,63,4
18773,319,94,5
18774,319,95,4
18775,319,110,3
18776,319,123,3
18777,319,125,3
18778,319,135,3
18779,319,146,5
18780,319,150,3
18781,319,163,4
18782,319,164,3
18783,319,172,3
18784,319,181,4
18785,319,184,3
18786,319,186,3
18787,319,196,5
18788,319,202,5
18789,319,211,4
18790,319,216,3
18791,319,225,3
18792,319,235,3
18793,319,236,4
18794,319,237,3
18795,319,239,3
18796,319,245,3
18797,319,247,4
18798,319,253,5
18799,319,260,3
18800,319,261,4
18801,319,264,3
18802,319,266,3
18803,319,267,3
18804,319,280,4
18805,319,286,4
18806,319,295,4
18807,319,298,5
18808,319,314,4
18809,319,327,5
18810,319,328,4
18811,319,329,3
18812,319,330,4
18813,319,332,5
18814,319,346,5
18815,319,352,3
18816,319,357,5
18817,319,361,3
18818,319,367,4
18819,319,371,5
18820,319,382,4
18821,319,389,3
18822,319,392,4
18823,319,402,3
18824,319,423,5
18825,319,440,3
18826,319,441,4
18827,319,460,5
18828,319,464,4
18829,319,478,4
18830,319,481,5
18831,319,482,3
18832,319,486,3
18833,319,489,3
18834,319,498,5
18835,319,499,3
18836,319,501,5
18837,319,526,5
18838,319,547,4
18839,319,570,3
18840,319,574,5
18841,319,580,5
18842,319,586,5
18843,319,591,3
18844,319,593,5
18845,319,600,4
18846,319,606,5
18847,319,613,4
18848,319,640,5
18849,319,651,4
18850,319,656,3
18851,319,657,4
18852,319,661,3
18853,319,676,4
18854,319,686,3
18855,319,697,5
18856,319,707,3
18857,319,727,3
18858,319,730,5
18859,319,731,5
18860,319,737,4
18861,319,746,4
18862,319,747,4
18863,319,749,5
18864,319,754,5
18865,319,767,3
18866,319,781,3
18867,319,782,4
18868,319,809,4
18869,319,822,3
18870,319,825,3
18871,319,831,3
18872,319,856,3
18873,319,859,4
18874,319,860,5
18875,319,867,4
18876,319,873,4
18877,319,875,5
18878,319,878,3
18879,319,889,3
18880,319,890,5
18881,319,898,2
18882,319,902,4
18883,319,907,5
18884,319,919,5
18885,319,923,5
18886,319,931,3
18887,319,956,4
18888,319,967,5
18889,319,970,4
18890,319,971,3
18891,319,978,3
18892,319,983,3
18893,319,996,5
18894,319,1029,5
18895,319,1030,3
18896,319,1054,3
18897,319,1061,4
18898,319,1064,4
18899,319,1076,3
18900,319,1078,4
18901,319,1085,3
18902,319,1096,5
18903,319,1108,5
18904,319,1109,3
18905,319,1117,5
18906,319,1119,4
18907,319,1120,5
18908,319,1136,5
18909,319,1141,4
18910,319,1162,4
18911,319,1181,5
18912,319,1193,4
18913,319,1200,5
18914,319,1203,4
18915,319,1211,3
18916,319,1217,3
18917,319,1227,4
18918,319,1243,4
18919,319,1245,2
18920,319,1272,3
18921,319,1278,3
18922,319,1297,3
18923,319,1300,3
18924,319,1308,5
18925,319,1314,3
18926,319,1316,2
18927,319,1317,4
18928,319,1323,3
18929,319,1324,3
18930,319,1330,5
18931,319,1336,4
18932,319,1343,4
18933,319,1353,3
18934,319,1359,5
18935,319,1361,4
18936,319,1366,5
18937,319,1379,4
18938,319,1381,4
18939,319,1386,5
18940,319,1387,5
18941,319,1402,4
18942,319,1411,5
18943,319,1423,4
18944,319,1428,4
18945,319,1433,4
18946,319,1434,3
18947,319,1445,4
18948,319,1448,4
18949,319,1465,3
18950,319,1466,3
18951,319,1468,3
18952,319,1472,3
18953,319,1477,5
18954,319,1492,4
18955,319,1508,3
18956,319,1510,3
18957,319,1514,3
18958,319,1517,3
18959,319,1518,4
18960,319,1521,4
18961,319,1523,3
18962,319,1532,4
18963,319,1541,3
18964,319,1555,3
18965,319,1566,4
18966,319,1568,4
18967,319,1573,5
18968,319,1576,3
18969,319,1590,3
18970,319,1613,3
18971,319,1620,4
18972,319,1626,4
18973,319,1637,4
18974,319,1644,3
18975,319,1647,4
18976,319,1651,3
18977,319,1653,5
18978,319,1680,4
18979,320,9,4
18980,320,11,3
18981,320,114,3
18982,320,204,2
18983,320,208,2
18984,320,405,5
18985,320,579,3
18986,320,688,4
18987,320,703,3
18988,320,716,4
18989,320,833,4
18990,320,935,3
18991,320,965,4
18992,320,1036,4
18993,320,1121,4
18994,320,1184,3
18995,320,1252,5
18996,320,1337,4
18997,320,1654,4
18998,321,167,4
18999,321,651,3
19000,321,677,5
19001,321,716,2
19002,321,935,3
19003,321,980,3
19004,321,1036,4
19005,321,1143,1
19006,321,1337,4
19007,321,1654,3
19008,322,11,3
19009,322,94,4
19010,322,185,5
19011,322,196,4
19012,322,298,4
19013,322,574,5
19014,322,657,5
19015,322,677,4
19016,322,718,4
19017,322,881,5
19018,322,916,4
19019,322,1336,5
19020,323,63,4
19021,323,92,1
19022,323,125,1
19023,323,143,3
19024,323,154,3
19025,323,210,1
19026,323,281,5
19027,323,303,4
19028,323,315,4
19029,323,333,3
19030,323,346,5
19031,323,349,5
19032,323,367,4
19033,323,391,1
19034,323,448,5
19035,323,573,3
19036,323,586,1
19037,323,593,5
19038,323,622,5
19039,323,629,2
19040,323,635,1
19041,323,640,5
19042,323,693,1
19043,323,728,4
19044,323,742,1
19045,323,746,3
19046,323,751,3
19047,323,756,5
19048,323,792,2
19049,323,799,1
19050,323,809,5
19051,323,828,4
19052,323,873,5
19053,323,883,3
19054,323,890,3
19055,323,906,5
19056,323,910,4
19057,323,919,4
19058,323,992,2
19059,323,1095,1
19060,323,1235,4
19061,323,1249,1
19062,323,1260,1
19063,323,1400,4
19064,323,1535,5
19065,323,1544,4
19066,323,1553,5
19067,323,1593,2
19068,323,1631,3
19069,323,1644,4
19070,323,1659,1
19071,324,48,1
19072,324,90,5
19073,324,258,2
19074,324,274,3
19075,324,579,1
19076,324,653,2
19077,324,716,3
19078,324,896,4
19079,324,935,4
19080,324,965,4
19081,324,980,3
19082,324,1036,4
19083,324,1038,2
19084,324,1044,4
19085,324,1151,4
19086,324,1252,5
19087,324,1327,2
19088,324,1501,4
19089,324,1516,3
19090,324,1547,3
19091,325,122,1
19092,325,174,1
19093,325,228,4
19094,325,235,4
19095,325,242,3
19096,325,245,4
19097,325,266,4
19098,325,357,5
19099,325,363,3
19100,325,553,2
19101,325,572,3
19102,325,574,3
19103,325,678,3
19104,325,758,1
19105,325,814,2
19106,325,855,4
19107,325,1007,2
19108,325,1050,4
19109,325,1067,5
19110,325,1069,3
19111,325,1181,4
19112,325,1199,1
19113,325,1358,4
19114,325,1362,5
19115,325,1384,2
19116,325,1420,2
19117,325,1467,4
19118,325,1548,3
19119,325,1581,2
19120,325,1654,3
19121,325,1678,2
19122,326,69,5
19123,326,124,3
19124,326,163,4
19125,326,172,4
19126,326,177,4
19127,326,415,3
19128,326,427,4
19129,326,450,1
19130,326,685,2
19131,326,688,5
19132,326,707,4
19133,326,731,4
19134,326,741,2
19135,326,755,3
19136,326,776,3
19137,326,797,2
19138,326,801,3
19139,326,824,4
19140,326,854,2
19141,326,892,2
19142,326,965,3
19143,326,1005,4
19144,326,1094,2
19145,326,1110,3
19146,326,1118,2
19147,326,1125,4
19148,326,1159,5
19149,326,1164,5
19150,326,1249,5
19151,326,1277,5
19152,326,1553,3
19153,327,647,3
19154,327,649,5
19155,327,663,4
19156,327,1120,5
19157,327,1387,5
19158,327,1484,3
19159,328,23,5
19160,328,58,3
19161,328,90,5
19162,328,143,4
19163,328,150,4
19164,328,163,5
19165,328,187,3
19166,328,198,4
19167,328,207,1
19168,328,211,5
19169,328,235,2
19170,328,247,3
19171,328,253,4
19172,328,260,5
19173,328,261,4
19174,328,277,4
19175,328,296,2
19176,328,304,3
19177,328,333,5
19178,328,360,3
19179,328,379,3
19180,328,407,4
19181,328,453,2
19182,328,498,1
19183,328,538,3
19184,328,571,4
19185,328,580,4
19186,328,582,3
19187,328,595,5
19188,328,640,3
19189,328,648,3
19190,328,714,2
19191,328,723,1
19192,328,734,3
19193,328,761,3
19194,328,773,3
19195,328,801,4
19196,328,809,5
19197,328,814,2
19198,328,828,5
19199,328,859,4
19200,328,860,2
19201,328,867,3
19202,328,881,1
19203,328,924,5
19204,328,965,4
19205,328,1076,1
19206,328,1078,5
19207,328,1097,4
19208,328,1110,3
19209,328,1139,3
19210,328,1159,2
19211,328,1166,3
19212,328,1167,3
19213,328,1183,4
19214,328,1196,2
19215,328,1208,3
19216,328,1218,2
19217,328,1248,4
19218,328,1259,4
19219,328,1272,2
19220,328,1297,5
19221,328,1313,4
19222,328,1360,5
19223,328,1384,3
19224,328,1429,3
19225,328,1434,4
19226,328,1448,1
19227,328,1451,3
19228,328,1497,3
19229,328,1547,3
19230,328,1553,5
19231,328,1593,3
19232,328,1643,4
19233,329,126,5
19234,329,133,3
19235,329,526,5
19236,329,572,3
19237,329,580,4
19238,329,657,3
19239,329,749,4
19240,329,828,3
19241,329,1200,4
19242,329,1341,4
19243,329,1359,1
19244,329,1492,3
19245,330,163,5
19246,330,185,3
19247,330,303,5
19248,330,315,4
19249,330,361,5
19250,330,570,5
19251,330,688,5
19252,330,781,3
19253,330,782,4
19254,330,937,5
19255,330,1064,5
19256,330,1136,3
19257,330,1411,3
19258,330,1531,4
19259,330,1620,5
19260,331,11,4
19261,331,26,4
19262,331,114,5
19263,331,160,3
19264,331,167,3
19265,331,258,2
19266,331,274,2
19267,331,311,3
19268,331,405,3
19269,331,688,5
19270,331,717,3
19271,331,980,4
19272,331,1177,4
19273,331,1320,3
19274,331,1332,4
19275,331,1389,4
19276,331,1625,4
19277,332,7,2
19278,332,69,3
19279,332,143,3
19280,332,151,3
19281,332,174,4
19282,332,208,3
19283,332,237,4
19284,332,247,4
19285,332,260,4
19286,332,267,3
19287,332,277,3
19288,332,303,4
19289,332,320,3
19290,332,362,3
19291,332,383,3
19292,332,496,3
19293,332,545,4
19294,332,571,4
19295,332,572,4
19296,332,595,4
19297,332,661,2
19298,332,663,3
19299,332,712,4
19300,332,714,4
19301,332,741,2
19302,332,749,5
19303,332,801,3
19304,332,810,3
19305,332,883,4
19306,332,918,4
19307,332,1027,3
19308,332,1064,5
19309,332,1076,3
19310,332,1094,3
19311,332,1120,4
19312,332,1124,3
19313,332,1134,3
19314,332,1135,3
19315,332,1160,3
19316,332,1187,3
19317,332,1198,4
19318,332,1263,3
19319,332,1297,3
19320,332,1503,3
19321,332,1513,4
19322,332,1549,4
19323,332,1563,2
19324,332,1596,4
19325,332,1610,3
19326,332,1649,2
19327,333,2,3
19328,333,23,3
19329,333,36,5
19330,333,44,2
19331,333,92,5
19332,333,133,1
19333,333,147,2
19334,333,164,3
19335,333,172,4
19336,333,198,4
19337,333,231,4
19338,333,239,3
19339,333,247,4
19340,333,260,5
19341,333,261,3
19342,333,267,5
19343,333,274,3
19344,333,277,3
19345,333,280,3
19346,333,292,2
19347,333,296,3
19348,333,307,2
19349,333,314,2
19350,333,315,4
19351,333,361,5
19352,333,362,5
19353,333,363,3
19354,333,364,1
19355,333,369,2
19356,333,379,2
19357,333,390,4
19358,333,392,3
19359,333,416,3
19360,333,423,1
19361,333,429,1
19362,333,452,4
19363,333,453,1
19364,333,478,4
19365,333,486,4
19366,333,537,1
19367,333,563,4
19368,333,570,1
19369,333,574,3
19370,333,592,2
19371,333,597,1
19372,333,605,4
19373,333,608,3
19374,333,622,4
19375,333,649,5
19376,333,652,2
19377,333,657,3
19378,333,666,5
19379,333,697,1
19380,333,718,3
19381,333,720,3
19382,333,731,1
19383,333,734,2
19384,333,737,4
19385,333,739,3
19386,333,741,4
19387,333,749,5
19388,333,751,2
19389,333,761,3
19390,333,778,3
19391,333,782,5
19392,333,822,3
19393,333,857,3
19394,333,859,3
19395,333,875,3
19396,333,882,2
19397,333,883,4
19398,333,912,4
19399,333,915,2
19400,333,919,4
19401,333,923,1
19402,333,924,4
19403,333,935,4
19404,333,940,3
19405,333,955,5
19406,333,956,4
19407,333,982,3
19408,333,994,3
19409,333,1010,4
19410,333,1054,5
19411,333,1076,3
19412,333,1078,3
19413,333,1084,1
19414,333,1095,1
19415,333,1108,5
19416,333,1114,2
19417,333,1120,4
19418,333,1127,1
19419,333,1136,4
19420,333,1159,3
19421,333,1161,1
19422,333,1167,3
19423,333,1190,5
19424,333,1192,3
19425,333,1195,5
19426,333,1197,4
19427,333,1198,4
19428,333,1200,3
19429,333,1204,3
19430,333,1227,5
19431,333,1234,3
19432,333,1252,3
19433,333,1258,4
19434,333,1278,5
19435,333,1297,4
19436,333,1303,1
19437,333,1330,4
19438,333,1402,4
19439,333,1408,3
19440,333,1410,3
19441,333,1429,3
19442,333,1446,2
19443,333,1450,4
19444,333,1456,2
19445,333,1459,5
19446,333,1470,2
19447,333,1485,4
19448,333,1523,4
19449,333,1531,5
19450,333,1535,4
19451,333,1541,2
19452,333,1545,4
19453,333,1549,4
19454,333,1552,2
19455,333,1553,3
19456,333,1571,1
19457,333,1584,4
19458,333,1594,5
19459,333,1614,3
19460,333,1620,4
19461,333,1626,3
19462,333,1645,3
19463,333,1649,2
19464,333,1652,5
19465,333,1655,5
19466,334,2,4
19467,334,24,4
19468,334,50,3
19469,334,58,4
19470,334,69,5
19471,334,129,4
19472,334,133,3
19473,334,143,3
19474,334,198,3
19475,334,237,4
19476,334,238,3
19477,334,260,2
19478,334,277,3
19479,334,296,4
19480,334,320,4
19481,334,341,3
19482,334,357,3
19483,334,361,3
19484,334,382,3
19485,334,390,3
19486,334,417,5
19487,334,536,2
19488,334,542,4
19489,334,545,3
19490,334,572,3
19491,334,616,3
19492,334,635,3
19493,334,649,3
19494,334,652,2
19495,334,657,3
19496,334,660,4
19497,334,695,4
19498,334,731,5
19499,334,744,3
19500,334,748,4
19501,334,769,3
19502,334,797,3
19503,334,883,3
19504,334,895,3
19505,334,918,5
19506,334,937,4
19507,334,939,5
19508,334,1005,2
19509,334,1013,3
19510,334,1015,4
19511,334,1064,4
19512,334,1078,2
19513,334,1123,5
19514,334,1188,3
19515,334,1324,4
19516,334,1330,4
19517,334,1341,3
19518,334,1384,3
19519,334,1390,3
19520,334,1402,4
19521,334,1544,3
19522,334,1549,2
19523,334,1573,2
19524,334,1584,1
19525,335,9,2
19526,335,11,2
19527,335,114,5
19528,335,204,1
19529,335,208,2
19530,335,405,5
19531,335,483,5
19532,335,527,5
19533,335,552,2
19534,335,647,2
19535,335,833,1
19536,335,930,2
19537,335,935,3
19538,335,965,4
19539,335,980,5
19540,335,1252,1
19541,335,1320,5
19542,335,1327,4
19543,335,1389,5
19544,335,1547,3
19545,336,9,3
19546,336,14,2
19547,336,129,3
19548,336,130,3
19549,336,143,2
19550,336,156,4
19551,336,163,5
19552,336,167,4
19553,336,172,4
19554,336,173,3
19555,336,193,4
19556,336,208,2
19557,336,219,5
19558,336,258,4
19559,336,261,4
19560,336,268,4
19561,336,274,1
19562,336,292,3
19563,336,303,2
19564,336,311,2
19565,336,352,2
19566,336,357,4
19567,336,383,4
19568,336,392,5
19569,336,403,3
19570,336,437,5
19571,336,464,4
19572,336,519,3
19573,336,580,4
19574,336,647,2
19575,336,654,4
19576,336,676,5
19577,336,688,5
19578,336,697,4
19579,336,707,4
19580,336,716,3
19581,336,726,4
19582,336,727,4
19583,336,731,4
19584,336,737,5
19585,336,746,4
19586,336,747,4
19587,336,749,5
19588,336,776,4
19589,336,804,1
19590,336,833,3
19591,336,850,2
19592,336,859,5
19593,336,881,4
19594,336,895,4
19595,336,897,5
19596,336,923,4
19597,336,924,3
19598,336,930,5
19599,336,947,4
19600,336,965,4
19601,336,966,4
19602,336,980,4
19603,336,983,2
19604,336,987,4
19605,336,1025,4
19606,336,1030,4
19607,336,1035,4
19608,336,1064,3
19609,336,1076,5
19610,336,1095,4
19611,336,1106,4
19612,336,1120,4
19613,336,1141,4
19614,336,1167,5
19615,336,1184,4
19616,336,1197,4
19617,336,1248,4
19618,336,1249,1
19619,336,1252,2
19620,336,1282,4
19621,336,1323,4
19622,336,1327,4
19623,336,1347,2
19624,336,1359,4
19625,336,1362,5
19626,336,1387,4
19627,336,1390,4
19628,336,1394,2
19629,336,1420,4
